BEDSCode,recType,name,currentCounts_onSitePositiveStudents,currentCounts_onSitePositiveTeachers,currentCounts_onSitePositiveStaff,StreetAddress,City,State,Zip+4,longitude,latitude
310200011422,Public,QUEST TO LEARN,0,0,0,351 W 18TH ST,NEW YORK,NY,10011,-74.00254,40.743407
310200011425,Public,LEADERSHIP,0,0,0,90 TRINITY PL,NEW YORK,NY,100061524,-74.012465,40.708971
310200011427,Public,MANHATTAN ACADEMY FOR ARTS AND LANGUAGES,0,0,0,111 E 33RD ST,NEW YORK,NY,10016,-73.98107,40.74651
310200011432,Public,MURRAY HILL ACADEMY,0,0,0,111 E 33RD ST,NEW YORK,NY,10016,-73.98107,40.74651
310200011437,Public,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,0,0,0,351 W 18TH ST,NEW YORK,NY,10011,-74.00254,40.743407
310200011438,Public,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,0,0,0,40 IRVING PL,NEW YORK,NY,10003,-73.987064,40.735361
310200011439,Public,MANHATTAN VILLAGE ACADEMY,0,0,0,43 W 22ND ST,NEW YORK,NY,100105101,-73.991966,40.741963
310200011442,Public,BALLET TECH/NYC PUBLIC SCHOOL FOR DANCE,0,0,0,890 BROADWAY,NEW YORK,NY,10003,-73.989481,40.738521
310200011449,Public,VANGUARD HIGH SCHOOL,0,0,0,317 E 67TH ST-RM 401,NEW YORK,NY,100656003,-73.959777,40.765638
310200011459,Public,MANHATTAN INTERNATIONAL HIGH SCHOOL,0,0,0,317 E 67TH ST,NEW YORK,NY,100656003,-73.959777,40.765638
310200011475,Public,STUYVESANT HIGH SCHOOL,0,0,0,345 CHAMBERS ST,NEW YORK,NY,102821099,-74.013921,40.718025
310200011489,Public,HIGH SCHOOL OF ECONOMICS,0,0,0,100 TRINITY PL,NEW YORK,NY,100061594,-74.012328,40.70927
310200011500,Public,UNITY CENTER FOR URBAN TECHNOLOGIES,0,0,0,111 E 33RD ST,NEW YORK,NY,10016,-73.98107,40.74651
310200011507,Public,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,0,0,0,439 W 49TH ST,NEW YORK,NY,10019,-73.990318,40.763655
310200011519,Public,TALENT UNLIMITED HIGH SCHOOL,0,0,0,317 E 67TH ST,NEW YORK,NY,100656003,-73.959777,40.765638
310200011520,Public,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,0,0,0,411 PEARL ST,NEW YORK,NY,100381433,-74.000851,40.711441
310200011529,Public,JACQUELINE KENNEDY-ONASSIS HIGH SCHOOL,0,0,0,120 W 46TH ST,NEW YORK,NY,100368501,-73.98346,40.757626
310200011531,Public,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,0,0,0,123 W 43RD ST,NEW YORK,NY,100366507,-73.984381,40.756089
310200011533,Public,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,0,0,0,40 IRVING PL,NEW YORK,NY,10003,-73.987064,40.735361
310200011534,Public,HARVEST COLLEGIATE HIGH SCHOOL,0,0,0,34 W 14TH ST,NEW YORK,NY,10011,-73.995731,40.736416
310200011542,Public,MANHATTAN BRIDGES HIGH SCHOOL,0,0,0,525 W 50TH ST,NEW YORK,NY,10019,-73.9927,40.765474
310200011543,Public,NEW DESIGN HIGH SCHOOL,0,0,0,350 GRAND ST,NEW YORK,NY,10002,-73.989329,40.717329
310200011544,Public,INDEPENDENCE HIGH SCHOOL,0,0,0,850 10TH AVE,NEW YORK,NY,10019,-73.98861,40.767848
310200011544,Public,INDEPENDENCE HIGH SCHOOL,0,0,0,850 10TH AVE,NEW YORK,NY,10019,-73.98861,40.767848
310200011545,Public,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,0,0,0,350 GRAND ST,NEW YORK,NY,10002,-73.989329,40.717329
310200011546,Public,ACADEMY FOR SOFTWARE ENGINEERING,0,0,0,40 IRVING PL,NEW YORK,NY,10003,-73.987064,40.735361
310200011550,Public,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,0,0,0,250 W 18TH ST,NEW YORK,NY,100114401,-74.000238,40.74182
310200011551,Public,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,0,0,0,10 SOUTH ST-SLIP 7,NEW YORK,NY,10004,-74.018941,40.689493
310200011551,Public,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,0,0,0,10 SOUTH ST-SLIP 7,NEW YORK,NY,10004,-74.018941,40.689493
310200011560,Public,HIGH SCHOOL 560 CITY-AS-SCHOOL,0,0,0,16 CLARKSON ST,NEW YORK,NY,100144377,-74.006155,40.729052
310200011560,Public,HIGH SCHOOL 560 CITY-AS-SCHOOL,0,0,0,16 CLARKSON ST,NEW YORK,NY,100144377,-74.006155,40.729052
310200011565,Public,URBAN ACADEMY LABORATORY HIGH SCHOOL,0,0,0,317 E 67TH ST,NEW YORK,NY,10065,-73.959777,40.765638
310200011570,Public,SATELLITE ACADEMY HIGH SCHOOL,0,0,0,120 W 30TH ST,NEW YORK,NY,100014002,-73.990562,40.747425
310200011575,Public,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,0,0,0,240 2ND AVE,NEW YORK,NY,100032704,-73.984333,40.732699
310200011580,Public,RICHARD R GREEN HIGH SCHOOL OF TEACHING,0,0,0,7 BEAVER ST,NEW YORK,NY,10004,-74.013303,40.705688
310200011580,Public,RICHARD R GREEN HIGH SCHOOL OF TEACHING,0,0,0,7 BEAVER ST,NEW YORK,NY,10004,-74.013303,40.705688
310200011586,Public,HARVEY MILK HIGH SCHOOL,0,0,0,2-10 ASTOR PL,NEW YORK,NY,10003,-73.992343,40.729661
310200011600,Public,HIGH SCHOOL OF FASHION INDUSTRIES (THE),0,0,0,225 W 24TH ST,NEW YORK,NY,100111794,-73.996354,40.745677
310200011605,Public,HUMANITIES PREPARATORY ACADEMY,0,0,0,351 W 18TH ST,NEW YORK,NY,100114498,-74.00254,40.743407
310200011615,Public,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,0,0,0,131 AVE OF THE AMERICAS,NEW YORK,NY,100131597,-74.005058,40.72463
310200011630,Public,ART AND DESIGN HIGH SCHOOL,1,0,0,231-249 E 56TH ST,NEW YORK,NY,10019,-73.967204,40.759248
310200011655,Public,LIFE SCIENCES SECONDARY SCHOOL,0,0,0,320 E 96TH ST,NEW YORK,NY,10128,-73.945933,40.783286
310200145242,Non-Public,CATHEDRAL HIGH SCHOOL,0,0,0,350 E 56TH ST,NEW YORK,NY,100224199,-73.964016,40.7576496
310200145262,Non-Public,DOMINICAN ACADEMY,0,0,0,44 E 68TH ST,NEW YORK,NY,100655939,-73.9665953,40.7686509
310200145268,Non-Public,EPIPHANY SCHOOL (THE),0,0,0,234 E 22ND ST,NEW YORK,NY,100105699,-73.9820617,40.7373434
310200145281,Non-Public,GUARDIAN ANGEL SCHOOL,0,0,0,193 10TH AVE,NEW YORK,NY,100114783,-74.0051577,40.7468512
310200145299,Non-Public,SAINT IGNATIUS LOYOLA SCHOOL,0,0,0,48 E 84TH ST,NEW YORK,NY,100280885,-73.9592644,40.7790809
310200145309,Non-Public,SAINT JEAN BAPTISTE HIGH SCHOOL,0,0,0,173 E 75TH ST,NEW YORK,NY,100213296,-73.9598275,40.7720834
310200145326,Non-Public,SAINT JOSEPH'S SCHOOL-YORKVILLE,0,0,0,420 E 87TH ST,NEW YORK,NY,101286502,-73.9479624,40.7770657
310200145338,Non-Public,LOYOLA SCHOOL,0,0,0,980 PARK AVE,NEW YORK,NY,100280805,-73.9587175,40.778603
310200145356,Non-Public,MARYMOUNT SCHOOL OF NEW YORK,0,0,0,1026 5TH AVE,NEW YORK,NY,100280106,-73.9612618,40.7799242
310200145371,Non-Public,NOTRE DAME SCHOOL,0,0,0,327 W 13TH ST,NEW YORK,NY,100141207,-74.0043572,40.7398752
310200145386,Non-Public,,,,,240 BLEECKER ST,NEW YORK,NY,100144422,-74.0029741,40.7307157
310200145416,Non-Public,REGIS HIGH SCHOOL,0,0,0,55 E 84TH ST,NEW YORK,NY,100280884,-73.9587133,40.7796968
310200145432,Non-Public,SACRED HEART OF JESUS SCHOOL,0,0,0,456 W 52ND ST,NEW YORK,NY,100196302,-73.99028,40.7655272
310200145439,Non-Public,SAINT STEPHEN OF HUNGARY SCHOOL,0,0,0,408 E 82ND ST,NEW YORK,NY,10028,-73.9505891,40.7739186
310200145447,Non-Public,TRANSFIGURATION SCHOOL,0,0,0,29 MOTT ST,NEW YORK,NY,100135086,-73.9991227,40.7148067
310200145454,Non-Public,SAINT VINCENT FERRER HIGH SCHOOL,0,0,0,151 E 65TH ST,NEW YORK,NY,100656607,-73.9646927,40.7658884
310200145611,Non-Public,ACADEMY OF ST JOSEPH,0,0,0,111 WASHINGTON PL,NEW YORK,NY,100146820,-74.0009312,40.7328006
310200147087,Non-Public,CONVENT OF THE SACRED HEART,0,0,0,1 E 91ST ST,NEW YORK,NY,101280689,-73.9576799,40.7846484
310200226157,Non-Public,"SHEFA SCHOOL, INC",0,0,0,40 E 29TH ST,NEW YORK,NY,10016,-73.984475,40.7440559
310200226798,Non-Public,,,,,145 E BROADWAY,NEW YORK,NY,100026301,-73.9912633,40.7137729
310200227467,Non-Public,RAMAZ UPPER SCHOOL,0,0,0,60 E 78TH ST,NEW YORK,NY,100751838,-73.9619276,40.775139
310200228218,Non-Public,RABBI ARTHUR SCHNEIER PARK EAST DAY SCHOOL,0,0,0,164 E 68TH ST,NEW YORK,NY,100655956,-73.9633156,40.7673141
310200228605,Non-Public,RAMAZ LOWER SCHOOL,0,0,0,125 E 85TH ST,NEW YORK,NY,100280993,-73.9563485,40.7791484
310200228689,Non-Public,ABRAHAM JOSHUA HESCHEL SCHOOL,0,0,0,30 WEST END AVE,NEW YORK,NY,10023,-73.9893929,40.7725618
310200229438,Non-Public,MANHATTAN HIGH SCHOOL FOR GIRLS,0,0,0,154 E 70TH ST,NEW YORK,NY,100215110,-73.9628786,40.7687372
310200229740,Non-Public,RAMAZ MIDDLE SCHOOL,0,0,0,114 E 85TH ST,NEW YORK,NY,10028,-73.9569914,40.7789698
310200515854,Non-Public,SAINT THOMAS CHOIR SCHOOL,0,0,0,202 W 58TH ST,NEW YORK,NY,100191406,-73.9803022,40.7662571
310200515856,Non-Public,GRACE CHURCH SCHOOL,0,0,0,86 4TH AVE,NEW YORK,NY,100035232,-73.9905619,40.731837
310200515859,Non-Public,SAINT LUKE'S SCHOOL,0,0,0,487 HUDSON ST,NEW YORK,NY,100142851,-74.0067038,40.7325862
310200516499,Non-Public,GRACE CHURCH HIGH SCHOOL,0,0,0,46 COOPER SQUARE,NEW YORK,NY,10003,-73.9913963,40.7287054
310200516754,Non-Public,TREVOR DAY SCHOOL (THE),0,0,0,1 W 88TH ST,NEW YORK,NY,100242519,-73.9686648,40.786889
310200606536,Non-Public,FRIENDS SEMINARY,0,0,0,222 E 16TH ST,NEW YORK,NY,100033703,-73.9850692,40.7340188
310200626122,Non-Public,ISLAMIC CULTURAL CENTER SCHOOL,0,0,0,222 E 97TH ST,NEW YORK,NY,10029,-73.9485435,40.7854587
310200860819,Charter,JOHN V LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,0,0,0,17 BATTERY PL,NEW YORK,NY,100041207,-74.015837,40.705605
310200860992,Charter,BROOME STREET ACADEMY CHARTER HIGH SCHOOL,0,0,0,121 AVE OF THE AMERICAS,NEW YORK,NY,10013,-74.004692,40.723911
310200861042,Charter,SUCCESS ACADEMY CHARTER SCHOOL-UNION SQUARE,0,0,0,40 IRVING PL-2ND FL,NEW YORK,NY,10003,-73.987064,40.735361
310200861043,Charter,SUCCESS ACADEMY CHARTER SCHOOL-HELL'S KITCHEN,0,0,0,439 W 49TH ST-2ND FL,NEW YORK,NY,10019,-73.990318,40.763655
310200861087,Charter,SUCCESS ACADEMY CHARTER SCHOOL-HUDSON YARDS,0,0,0,500 W 41ST ST,NEW YORK,NY,10018,-73.996499,40.758759
310200861104,Charter,NEW YORK CITY CHARTER SCHOOL OF THE ARTS,0,0,0,26 BROADWAY-12TH FL,NEW YORK,NY,10004,-74.013303,40.705688
310200880425,Non-Public,GILLEN BREWER SCHOOL,0,0,0,410 E 92ND ST,NEW YORK,NY,101286804,-73.9459245,40.7801725
310200986779,Non-Public,HUNTER COLLEGE CAMPUS SCHOOLS,0,0,0,71 E 94TH ST,NEW YORK,NY,101280779,-73.9540755,40.7859415
310200995196,Non-Public,LEMAN MANHATTAN PREPARATORY SCHOOL,0,0,0,41 BROAD ST,NEW YORK,NY,10004,-74.011318,40.7056756
310200995508,Non-Public,REBECCA SCHOOL,0,0,0,40 E 30TH ST,NEW YORK,NY,10016,-73.9840139,40.7447429
310200995529,Non-Public,BRITISH INTERNATIONAL SCHOOL OF NEW YORK,0,0,0,20 WATERSIDE PLAZA,NEW YORK,NY,100102612,-73.9732019,40.7373562
310200995980,Non-Public,CHILDREN'S ACADEMY (THE),0,0,0,317 E 50TH ST,NEW YORK,NY,10022,-73.96756,40.754773
310200995987,Non-Public,SPEYER LEGACY SCHOOL (THE),0,0,0,925 9TH AVE,NEW YORK,NY,10019,-73.9852461,40.7692417
310200996009,Non-Public,AARON SCHOOL (8-12),0,0,0,42 E 30TH ST,NEW YORK,NY,10016,-73.9839049,40.74469
310200996051,Non-Public,ECOLE INTERNATIONALE DE NEW YORK,0,0,0,111 E 22ND ST,NEW YORK,NY,10010,-73.9860602,40.7394242
310200996064,Non-Public,BLUE SCHOOL,0,0,0,241 WATER ST,NEW YORK,NY,10038,-74.002538,40.7077717
310200996071,Non-Public,COOKE SCHOOL AND INSTITUTE,0,0,0,60 MACDOUGAL ST,NEW YORK,NY,100122920,-74.0022396,40.727677
310200996095,Non-Public,AVENUES NEW YORK LLC,0,0,0,259 10TH AVE,NEW YORK,NY,10001,-74.0032553,40.7496021
310200996116,Non-Public,FUSION ACADEMY PARK AVENUE,0,0,0,450 PARK AVE SOUTH-9TH FL,NEW YORK,NY,10016,-73.9831581,40.7450345
310200996152,Non-Public,QUAD PREPARATORY SCHOOL (THE),0,0,0,25 PINE ST-4TH FL,NEW YORK,NY,10005,-74.0097309,40.7070441
310200996184,Non-Public,PINE STREET SCHOOL,0,0,0,25 PINE ST,NEW YORK,NY,10005,-74.0097309,40.7070441
310200996220,Non-Public,,,,,6 BARCLAY ST - 2ND FL,NEW YORK,NY,10007,-74.0091664,40.7122441
310200996228,Non-Public,ATLAS SCHOOL - ATLAS LEARNING FOUNDATION,0,0,0,252 W 29TH ST - FL 3,NEW YORK,NY,10001,-73.9953108,40.7486658
310200996243,Non-Public,WINDWARD SCHOOL (THE) - NYC,0,0,0,212 E 93RD ST,NEW YORK,NY,10128,-73.950307,40.7829276
310200996262,Non-Public,PORTFOLIO SCHOOL,0,0,0,27 N MOORE ST,NEW YORK,NY,10013,-74.0073813,40.7200645
310200996278,Non-Public,MARYEL SCHOOL OF NEW YORK,0,0,0,28 E 35TH ST,NEW YORK,NY,10016,-73.9818817,40.7479416
310200996306,Non-Public,,,,,4 E 90TH ST,NEW YORK,NY,10128,-73.9580417,40.7836966
310200996309,Non-Public,WETHERBY-PEMBRIDGE SCHOOL (THE),0,0,0,7 E 96TH ST,NEW YORK,NY,10128,-73.9548951,40.7878216
310200996323,Non-Public,HORACE MANN SCHOOL NURSERY-KINDERGARTEN DIVISION,0,0,0,55 E 90TH ST,NEW YORK,NY,10128,-73.9562107,40.7833332
310200996364,Non-Public,IDEA SCHOOL OF MANHATTAN - UPPER SCHOOL (THE),0,0,0,270 W 89TH ST,NEW YORK,NY,10024,-73.976001,40.790389
310200996449,Non-Public,,,,,90 5TH AVE-2ND FL,NEW YORK,NY,10011,-73.9937922,40.7362862
310200996469,Non-Public,DALTON SCHOOL (THE),0,0,0,108 E 89TH ST,NEW YORK,NY,10128,-73.9549479,40.7815529
310200996492,Non-Public,,,,,20 WATERSIDE PLAZA,NEW YORK,NY,10010,-73.9732019,40.7373562
310200996493,Non-Public,,,,,20 WATERSIDE PLAZA,NEW YORK,NY,10010,-73.9732019,40.7373562
310200996496,Non-Public,GUIDEPOST MONTESSORI AT MUSEUM MILE,0,0,0,12 E 79TH ST,NEW YORK,NY,10075,-73.9629479,40.7764017
310200996497,Non-Public,TITUS SCHOOL (THE),0,0,0,90 JOHN ST,NEW YORK,NY,10038,-74.0064861,40.7079836
310200996739,Non-Public,BREARLEY SCHOOL (THE),0,0,0,610 E 83RD ST,NEW YORK,NY,100287988,-73.945441,40.7724724
310200996742,Non-Public,BROWNING SCHOOL (THE),0,0,0,52 E 62ND ST,NEW YORK,NY,100658017,-73.9691275,40.7649763
310200996743,Non-Public,BUCKLEY SCHOOL,0,0,0,113 E 73RD ST,NEW YORK,NY,10021,-73.9624442,40.771615
310200996749,Non-Public,CHAPIN SCHOOL (THE),0,0,0,100 E END AVE,NEW YORK,NY,100287498,-73.9459474,40.7738689
310200996755,Non-Public,CITY AND COUNTRY SCHOOL,0,0,0,146 W 13TH ST,NEW YORK,NY,100117802,-73.9994162,40.7373347
310200996790,Non-Public,LORGE SCHOOL (THE),0,0,0,353 W 17TH ST,NEW YORK,NY,100115094,-74.0032518,40.7428074
310200996792,Non-Public,LYCEE FRANCAIS DE NEW YORK,0,0,0,505 E 75TH ST,NEW YORK,NY,100213103,-73.9515317,40.7688624
310200996794,Non-Public,FRENCH-JAPANESE EDUCATIONAL INSTITUTE OF NY-DBA LYCEUM KENNEDY,0,0,0,225 E 43RD ST,NEW YORK,NY,100174753,-73.9724017,40.7510128
310200996800,Non-Public,HEWITT SCHOOL (THE),0,0,0,45 E 75TH ST,NEW YORK,NY,100212736,-73.9630526,40.7736208
310200996806,Non-Public,NIGHTINGALE BAMFORD SCHOOL,0,0,0,20 E 92ND ST,NEW YORK,NY,10128,-73.9567847,40.7847455
310200996817,Non-Public,RUDOLF STEINER SCHOOL,0,0,0,15 E 79TH ST,NEW YORK,NY,100750148,-73.9627771,40.7768607
310200996823,Non-Public,SAINT DAVIDS SCHOOL,0,0,0,12 E 89TH ST,NEW YORK,NY,101280688,-73.9582541,40.7828717
310200996830,Non-Public,SPENCE SCHOOL,0,0,0,22 E 91ST ST,NEW YORK,NY,101280657,-73.9570832,40.7840359
310200996834,Non-Public,TOWN SCHOOL (THE),0,0,0,540 E 76TH ST,NEW YORK,NY,100213394,-73.949721,40.768392
310200996836,Non-Public,U N INTERNATIONAL SCHOOL,0,0,0,24-50 FDR DR,NEW YORK,NY,100104046,-73.9731395,40.736293
310200997065,Non-Public,ALLEN-STEVENSON SCHOOL (THE),0,0,0,132 E 78TH ST,NEW YORK,NY,100750381,-73.9598715,40.7742851
310200997115,Non-Public,LITTLE RED SCHOOL HOUSE-ELISABETH IRWIN HIGH SCHOOL,0,0,0,272 6TH AVE,NEW YORK,NY,100144721,-74.0019949,40.7292503
310200997330,Non-Public,MANHATTAN COUNTRY SCHOOL,0,0,0,7 E 96TH ST,NEW YORK,NY,101280748,-73.9548951,40.7878216
310200997637,Non-Public,CAEDMON SCHOOL (THE),0,0,0,416 E 80TH ST,NEW YORK,NY,100751004,-73.9513714,40.7724873
310200997686,Non-Public,BEEKMAN SCHOOL (THE),0,0,0,220 E 50TH ST,NEW YORK,NY,100227793,-73.9700134,40.7553093
310200997700,Non-Public,,,,,323 E 47TH ST,NEW YORK,NY,100172313,-73.968425,40.7526604
310200997733,Non-Public,,,,,108 E 89TH ST,NEW YORK,NY,101281502,-73.9549479,40.7815529
310200997740,Non-Public,CORLEARS SCHOOL,0,0,0,324 W 15TH ST,NEW YORK,NY,100115901,-74.0032338,40.7407773
310200997852,Non-Public,CHURCHILL SCHOOL AND CENTER (THE),0,0,0,301 E 29TH ST,NEW YORK,NY,100168303,-73.977541,40.7416279
310200997908,Non-Public,,,,,272 W 10TH ST,NEW YORK,NY,100142594,-74.0080874,40.7333465
310200998057,Non-Public,CHILD SCHOOL (THE),0,0,0,587 MAIN ST,ROOSEVELT ISLAND,NY,100440096,-73.9498479,40.7630638
310200998065,Non-Public,"BIRCH FAMILY SERVICES, INC",0,0,0,104 W 29TH ST-3RD FL,NEW YORK,NY,100015310,-73.9907858,40.7467591
310200998266,Non-Public,LA SCUOLA D'ITALIA-G MARCONI,0,0,0,12 E 96TH ST,NEW YORK,NY,10128,-73.9550168,40.7872904
310200998518,Non-Public,WINSTON PREPARATORY SCHOOL,0,0,0,126 W 17TH ST,NEW YORK,NY,100115402,-73.9968989,40.7396083
310200998981,Non-Public,DE LA SALLE ACADEMY,0,0,0,332 W 43RD ST,NEW YORK,NY,10036,-73.9909525,40.7584312
310200999144,Non-Public,,,,,1157 LEXINGTON AVE,NEW YORK,NY,100750495,-73.9581623,40.7753752
310200999300,Non-Public,BIRCH WATHEN LENOX SCHOOL,0,0,0,210 E 77TH ST,NEW YORK,NY,100752102,-73.9576935,40.7724653
310200999413,Non-Public,UNITED CEREBRAL PALSY OF NEW YORK CITY,0,0,0,80 MAIDEN LN-2ND FL,NEW YORK,NY,100384811,-74.0077715,40.7071228
310200999592,Non-Public,"NYSARC, INC-NEW YORK CITY CHAPTER",0,0,0,83 MAIDEN LN-7TH FL,NEW YORK,NY,100384812,-74.007332,40.7075142
310200999614,Non-Public,SCHOOL FOR YOUNG PERFORMERS,0,0,0,222 BROADWAY-21ST FL,NEW YORK,NY,10038,-74.0081217,40.7107509
310200999914,Non-Public,LEARNINGSPRING SCHOOL,0,0,0,247 E 20TH ST,NEW YORK,NY,100031801,-73.9825038,40.7362223
310200999964,Non-Public,AARON SCHOOL (K-7),0,0,0,309 E 45TH ST,NEW YORK,NY,100173430,-73.9700264,40.7515998
310200999971,Non-Public,KESWELL SCHOOL (THE),0,0,0,331 W 25TH ST,NEW YORK,NY,100015801,-73.9987564,40.7473379
310300010009,Public,PS 9 SARAH ANDERSON,0,0,0,100 W 84TH ST,NEW YORK,NY,100244604,-73.974256,40.785234
310300010054,Public,JHS 54 BOOKER T WASHINGTON,0,0,0,103 W 107TH ST,NEW YORK,NY,100253115,-73.96327,40.8007
310300010075,Public,PS 75 EMILY DICKINSON,0,0,0,735 WEST END AVE,NEW YORK,NY,100256258,-73.973996,40.795109
310300010076,Public,PS 76 A PHILLIP RANDOLPH,0,0,0,220 W 121ST ST,NEW YORK,NY,100276217,-73.951451,40.806534
310300010084,Public,PS 84 LILLIAN WEBER,0,0,0,32 W 92ND ST,NEW YORK,NY,100257632,-73.968419,40.789479
310300010087,Public,PS 87 WILLIAM SHERMAN,0,0,0,160 W 78TH ST,NEW YORK,NY,100246701,-73.97802,40.78171
310300010145,Public,PS 145 BLOOMINGDALE SCHOOL (THE),0,0,0,150 W 105TH ST,NEW YORK,NY,100254095,-73.965611,40.799098
310300010149,Public,PS 149 SOJOURNER TRUTH,0,0,0,41 W 117TH ST,NEW YORK,NY,100261901,-73.948088,40.802649
310300010163,Public,PS 163 ALFRED E SMITH,0,0,0,163 W 97TH ST,NEW YORK,NY,100256453,-73.96847,40.795163
310300010165,Public,PS 165 ROBERT E SIMON,0,0,0,234 W 109TH ST,NEW YORK,NY,100252228,-73.965949,40.802653
310300010166,Public,PS 166 RICHARD ROGERS SCHOOL OF THE ARTS,0,0,0,132 W 89TH ST,NEW YORK,NY,100241999,-73.972557,40.788925
310300010180,Public,PS 180 HUGO NEWMAN,0,0,0,370 W 120TH ST,NEW YORK,NY,10027,-73.955861,40.80757
310300010185,Public,LOCKE SCHOOL OF ARTS AND ENGINEERING (THE),0,0,0,20 W 112TH ST,NEW YORK,NY,100263902,-73.950146,40.798461
310300010191,Public,RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS (THE),0,0,0,300 W 61ST ST,NEW YORK,NY,100237803,-73.990902,40.7722
310300010199,Public,PS 199 JESSIE ISADOR STRAUS,0,0,0,270 W 70TH ST,NEW YORK,NY,100234302,-73.984423,40.777603
310300010241,Public,STEM INSTITUTE OF MANHATTAN,0,0,0,240 W 113TH ST,NEW YORK,NY,100263306,-73.955583,40.801573
310300010242,Public,PS 242 YOUNG DIPLOMATS MAGNET ACADEMY (THE),0,0,0,134 W 122ND ST,NEW YORK,NY,10027,-73.948385,40.806055
310300010243,Public,MS 243 CENTER SCHOOL,0,0,0,100 W 84TH ST,NEW YORK,NY,100244302,-73.974256,40.785234
310300010245,Public,MS 245 COMPUTER SCHOOL (THE),0,0,0,100 W 77TH ST,NEW YORK,NY,100246902,-73.977602,40.780536
310300010247,Public,MS 247 DUAL LANGUAGE MIDDLE SCHOOL,0,0,0,100 W 77TH ST,NEW YORK,NY,100247632,-73.977602,40.780536
310300010250,Public,MS 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,0,0,0,735 W END AVE,NEW YORK,NY,100256258,-73.973996,40.795109
310300010256,Public,LAFAYETTE ACADEMY,0,0,0,154 W 93RD ST,NEW YORK,NY,100257530,-73.971011,40.791395
310300010258,Public,COMMUNITY ACTION SCHOOL-MS 258,0,0,0,154 W 93RD ST,NEW YORK,NY,100257530,-73.971011,40.791395
310300010333,Public,PS 333 MANHATTAN SCHOOL FOR CHILDREN,0,0,0,154 W 93RD ST,NEW YORK,NY,100257530,-73.971011,40.791395
310300010334,Public,ANDERSON SCHOOL (THE),0,0,0,100 W 77TH ST,NEW YORK,NY,10024,-73.977602,40.780536
310300010421,Public,WEST PREP ACADEMY,0,0,0,150 W 105TH ST,NEW YORK,NY,10025,-73.965611,40.799098
310300010452,Public,PS 452,0,0,0,210 W 61ST ST,NEW YORK,NY,10023,-73.987515,40.771603
310300010862,Public,MOTT HALL II,0,0,0,234 W 109TH ST,NEW YORK,NY,10025,-73.965949,40.802653
310300011291,Public,WEST END SECONDARY SCHOOL,0,0,0,227-243 W 61ST ST,NEW YORK,NY,10023,-73.988338,40.772608
310300011299,Public,MAXINE GREENE HIGH SCHOOL FOR IMAGINATIVE INQUIRY (THE),0,0,0,122 AMSTERDAM AVE,NEW YORK,NY,10023,-73.985608,40.774891
310300011307,Public,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES,0,0,0,122 AMSTERDAM AVE,NEW YORK,NY,10023,-73.985608,40.774891
310300011402,Public,URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS (THE),0,0,0,145 W 84TH ST,NEW YORK,NY,10024,-73.974483,40.786134
310300011403,Public,GLOBAL LEARNING COLLABORATIVE (THE),0,0,0,145 W 84TH ST,NEW YORK,NY,10024,-73.974483,40.786134
310300011404,Public,INNOVATION DIPLOMA PLUS,0,0,0,145 W 84TH ST,NEW YORK,NY,10024,-73.974483,40.786134
310300011415,Public,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING  AND VISUAL ARTS,0,0,0,215 W 114TH ST,NEW YORK,NY,100262802,-73.954152,40.80261
310300011417,Public,FRANK MCCOURT HIGH SCHOOL,0,0,0,145 W 84TH ST,NEW YORK,NY,10024,-73.974483,40.786134
310300011479,Public,BEACON HIGH SCHOOL,0,0,0,522 W 44TH ST,NEW YORK,NY,10036,-73.996262,40.760858
310300011479,Public,BEACON HIGH SCHOOL,0,0,0,522 W 44TH ST,NEW YORK,NY,10036,-73.996262,40.760858
310300011485,Public,"FIORELLO H LAGUARDIA HIGH SCHOOL OF MUSIC, ART AND PERFORMING ARTS",0,0,0,100 AMSTERDAM AVE,NEW YORK,NY,100236406,-73.985976,40.774202
310300011492,Public,"HIGH SCHOOL FOR LAW, ADVOCACY AND COMMUNITY JUSTICE",0,0,0,122 AMSTERDAM AVE,NEW YORK,NY,100236407,-73.985608,40.774891
310300011494,Public,HIGH SCHOOL OF ARTS AND TECHNOLOGY,0,0,0,122 AMSTERDAM AVE,NEW YORK,NY,100236407,-73.985608,40.774891
